layer,mod,ssr
1,0,-367326328.0
2,0,-341346472.0
3,0,-373829802.0
4,0,-365478116.0
5,0,-360833328.0
6,0,-357275778.0
7,0,-357355172.0
8,0,-358300422.0
9,0,-359039656.0
10,0,-359303148.0
11,0,-359313436.0
