layer,mod,ssr
2,0,-514375.0
3,0,425357.0
4,0,-11877.0
5,0,195164.0
6,0,92901.0
7,0,-42335.0
8,0,-10365.0
9,0,-3055.0
10,0,-1415.0
11,0,-88.0
12,0,-7.0
