layer,mod,ssr
1,0,-723589846.0
2,0,-705221562.0
3,0,-770102024.0
4,0,-779809298.0
5,0,-774822502.0
6,0,-766961654.0
7,0,-767714726.0
8,0,-770174942.0
9,0,-771819994.0
10,0,-772784370.0
11,0,-772807004.0
