layer,mod,ssr
1,0,-594696626.0
2,0,-568279258.0
3,0,-624264466.0
4,0,-624750086.0
5,0,-619005466.0
6,0,-612454860.0
7,0,-612570174.0
8,0,-614562194.0
9,0,-615894668.0
10,0,-616624938.0
11,0,-616640696.0
