layer,mod,ssr
1,0,-966930786.0
2,0,-1049292656.0
3,0,-1088399222.0
4,0,-1175110304.0
5,0,-1169780526.0
6,0,-1172166774.0
7,0,-1168319256.0
8,0,-1167365604.0
9,0,-1167678000.0
10,0,-1168044146.0
11,0,-1168204210.0
