layer,mod,ssr
1,0,-686279110.0
2,0,-741457146.0
3,0,-774775174.0
4,0,-820069072.0
5,0,-807835438.0
6,0,-810482332.0
7,0,-807163306.0
8,0,-806295790.0
9,0,-806479408.0
10,0,-806736092.0
11,0,-806860480.0
