layer,mod,ssr
2,0,-826027.0
3,0,534016.0
4,0,-194202.0
5,0,88204.0
6,0,314766.0
7,0,44653.0
8,0,1090.0
9,0,-224.0
10,0,-243.0
11,0,-126.0
12,0,-42.0
