layer,mod,ssr
2,0,-901609.0
3,0,585071.0
4,0,-66431.0
5,0,13567.0
6,0,422641.0
7,0,207451.0
8,0,2416.0
9,0,-683.0
10,0,-1764.0
11,0,-1216.0
12,0,-89.0
