layer,mod,ssr
1,0,-344052002.0
2,0,-368464632.0
3,0,-381609430.0
4,0,-388664426.0
5,0,-379842710.0
6,0,-382004906.0
7,0,-380608002.0
8,0,-379839726.0
9,0,-379942298.0
10,0,-380066466.0
11,0,-380131808.0
