layer,mod,ssr
2,0,-992673.0
3,0,840453.0
4,0,224332.0
5,0,-63950.0
6,0,716820.0
7,0,635135.0
8,0,57178.0
9,0,-506.0
10,0,-404.0
11,0,-573.0
12,0,-369.0
