layer,mod,ssr
1,0,-345675646.0
2,0,-349871270.0
3,0,-348268366.0
4,0,-373176004.0
5,0,-353816030.0
6,0,-352096174.0
7,0,-350645288.0
8,0,-351397262.0
9,0,-357447058.0
10,0,-362530650.0
