layer,mod,ssr
1,0,-175807982.0
2,0,-178192272.0
3,0,-174399292.0
4,0,-182895348.0
5,0,-172868268.0
6,0,-171939980.0
7,0,-171093654.0
8,0,-171499468.0
9,0,-174359312.0
10,0,-176553592.0
