layer,mod,ssr
2,0,-380305.0
3,0,633156.0
4,0,94018.0
5,0,847910.0
6,0,14703.0
7,0,10618.0
8,0,-5982.0
9,0,-29568.0
10,0,-23263.0
11,0,-9054.0
