layer,mod,ssr
2,0,-406387.0
3,0,505235.0
4,0,-164769.0
5,0,316594.0
6,0,11622.0
7,0,8465.0
8,0,-4269.0
9,0,-29306.0
10,0,-20388.0
11,0,-7413.0
