layer,mod,ssr
1,0,-573097934.0
2,0,-588622532.0
3,0,-580309236.0
4,0,-636328384.0
5,0,-600374984.0
6,0,-597832118.0
7,0,-594510706.0
8,0,-596168484.0
9,0,-607006540.0
10,0,-615831900.0
