layer,mod,ssr
1,0,-995196834.0
2,0,-1076340718.0
3,0,-1033793154.0
4,0,-1176918798.0
5,0,-1138646160.0
6,0,-1133829024.0
7,0,-1127817282.0
8,0,-1130830476.0
9,0,-1151543606.0
10,0,-1168961138.0
