layer,mod,ssr
1,0,-704308352.0
2,0,-734507212.0
3,0,-716805616.0
4,0,-801066874.0
5,0,-754327518.0
6,0,-751148020.0
7,0,-746880122.0
8,0,-749069680.0
9,0,-762515998.0
10,0,-773771298.0
