layer,mod,ssr
2,0,-415877.0
3,0,578836.0
4,0,6740.0
5,0,619282.0
6,0,13772.0
7,0,18539.0
8,0,-9780.0
9,0,-47718.0
10,0,-31633.0
11,0,-8147.0
