layer,mod,ssr
1,0,928572.0
2,0,-88280.0
3,0,273912.0
4,0,2231416.0
5,0,354171.0
6,0,-18.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
